no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;539121;40;59.0744;N;5;28.6866;W;234;3342;20096;653;-340;900;127.3691
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;539424;40;59.0749;N;5;28.6957;W;410;3653;19725;544;39;858;127.52294
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;539526;40;59.0751;N;5;28.6987;W;429;3272;19481;557;56;867;127.88589
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;539626;40;59.0751;N;5;28.7017;W;137;3460;19928;579;95;860;127.85128
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;539727;40;59.0754;N;5;28.7047;W;221;3351;19597;632;53;864;127.77159
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;539833;40;59.0756;N;5;28.7077;W;173;3611;19904;636;123;858;127.72683
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;539929;40;59.0756;N;5;28.7107;W;299;3578;20075;616;94;855;127.83882
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;540030;40;59.0759;N;5;28.7137;W;214;3387;19950;604;67;849;128.21759
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;540131;40;59.0761;N;5;28.7167;W;-60;3331;19874;630;104;856;128.23283
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;540232;40;59.0761;N;5;28.7198;W;412;3427;19761;638;42;853;128.47605
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;540334;40;59.0761;N;5;28.7228;W;161;3636;19840;661;56;862;128.75921
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;540437;40;59.0761;N;5;28.7258;W;264;3189;19605;633;-125;882;128.69502
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;540535;40;59.0761;N;5;28.7289;W;82;3222;19577;631;-155;879;128.54872
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;540637;40;59.0761;N;5;28.7319;W;361;3399;19473;666;-118;870;128.61862
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;540737;40;59.0764;N;5;28.7349;W;276;3897;20294;629;-26;850;128.80863
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;540838;40;59.0764;N;5;28.7378;W;269;3585;20023;616;32;856;128.63774
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;540940;40;59.0764;N;5;28.7408;W;-15;3538;20288;575;58;865;128.79223
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;541044;40;59.0761;N;5;28.7437;W;256;3652;20339;551;118;845;128.78886
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;541143;40;59.0761;N;5;28.7465;W;238;3675;20178;481;222;800;128.8673
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;541243;40;59.0761;N;5;28.7494;W;-69;3573;19578;485;332;784;129.30499
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;541344;40;59.0761;N;5;28.7522;W;239;3173;19491;511;369;762;129.10168
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;541446;40;59.0761;N;5;28.755;W;57;3198;19611;518;301;755;129.41397
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;541546;40;59.0761;N;5;28.7577;W;337;3216;19136;533;235;773;129.29365
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;541644;40;59.0759;N;5;28.7605;W;364;3501;19449;540;318;751;129.10556
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;541749;40;59.0759;N;5;28.7632;W;78;3120;18927;560;593;694;130.03765
